AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
3,1280,2,1,4,1,1,2,2,6,15985206,26,1,0,0
5,1337,2,1,4,3,1,4,3,4,9934535,16,0,1,0
5,2325,4,2,6,3,0,4,2,6,12796780,22,0,1,0
4,1946,3,2,5,4,1,3,1,6,12747863,21,0,0,1
6,1719,1,1,4,2,1,3,2,4,12090508,45,0,1,0
4,1636,2,1,4,4,1,2,3,5,16076850,37,1,0,0
3,1264,2,1,4,5,1,4,2,5,16064011,23,1,0,0
1,780,1,1,2,4,1,3,2,3,8049794,30,1,0,0
5,2178,3,2,5,2,0,4,2,6,18339019,29,1,0,0
1,1232,1,1,3,3,1,3,1,4,7853286,25,0,0,1
1,762,1,1,2,4,0,3,1,2,3842786,23,0,1,0
7,1934,2,1,5,2,1,3,2,5,14636337,9,0,1,0
2,978,1,1,3,5,0,3,2,1,10756740,26,1,0,0
5,2248,4,2,6,5,0,2,3,4,11654222,22,0,1,0
6,1991,2,1,5,5,0,1,2,4,22311105,12,1,0,0
1,573,1,1,2,1,1,4,1,5,5872791,32,0,1,0
5,2496,4,2,6,3,1,4,3,5,21080868,28,1,0,0
5,1931,3,2,5,3,0,2,3,4,11384038,16,0,0,1
1,652,1,1,2,2,0,3,3,2,4916383,6,0,1,0
3,770,1,1,2,4,1,2,2,5,8385960,13,0,1,0
1,1323,1,1,3,2,0,4,2,4,10692402,31,1,0,0
5,2180,3,2,5,1,0,3,2,5,11776523,26,0,0,1
5,2458,4,2,6,5,0,3,2,5,19945452,28,1,0,0
4,1684,2,1,4,5,1,1,3,3,10511821,16,0,1,0
6,1556,1,1,4,3,0,4,1,6,19310650,5,1,0,0
1,526,1,1,2,1,1,2,1,5,7408939,13,1,0,0
3,714,1,1,2,4,1,1,1,6,10693959,36,1,0,0
1,748,1,1,2,3,0,2,1,3,6081367,34,1,0,0
2,635,1,1,2,4,0,2,1,1,6284309,40,1,0,0
3,1137,1,1,3,2,1,1,2,5,10581798,19,0,0,1
1,1132,1,1,3,3,1,2,1,5,7771124,16,0,1,0
6,1804,2,1,5,4,1,1,1,4,13557054,21,0,0,1
5,2327,4,2,6,4,0,4,2,5,12242111,17,0,1,0
5,1966,3,2,5,4,1,2,3,5,12941196,20,0,0,1
1,552,1,1,2,2,0,1,2,5,6955988,21,1,0,0
5,1862,3,2,5,3,0,3,3,4,16007859,16,1,0,0
4,1640,2,1,4,4,1,1,2,6,10769501,37,0,1,0
3,1232,2,1,4,5,1,4,1,6,15892762,14,1,0,0
3,799,1,1,2,2,1,2,3,4,8548937,33,0,0,1
1,1114,1,1,3,3,0,2,2,2,5655328,25,0,0,1
1,1444,2,2,4,3,0,4,2,3,6943913,35,0,1,0
5,2369,4,2,6,5,1,2,3,5,14177928,10,0,1,0
1,1642,2,2,4,3,0,3,2,6,13419919,41,1,0,0
3,771,1,1,2,3,0,2,3,5,11153584,8,1,0,0
4,1595,2,1,4,5,1,4,3,2,10047904,14,0,1,0
7,1766,1,1,4,3,1,1,1,6,21358357,37,1,0,0
4,1692,2,1,4,1,1,1,3,2,9926768,24,0,0,1
7,1827,2,1,5,5,1,2,2,5,22258475,36,1,0,0
3,1256,2,1,4,4,0,1,2,4,8932451,12,0,1,0
4,1892,3,2,5,5,0,2,3,5,10954234,46,0,1,0
7,1541,1,1,4,2,1,2,2,5,19252436,33,1,0,0
2,798,1,1,2,1,0,1,2,3,6610860,26,0,0,1
4,1845,3,2,5,3,1,4,3,2,10629450,52,0,0,1
6,1519,1,1,4,3,0,3,3,5,12965462,32,0,0,1
2,950,1,1,3,5,1,1,3,6,11516273,9,0,1,0
1,910,1,1,3,4,0,2,2,5,7071281,5,0,1,0
1,828,1,1,2,5,0,4,1,6,7459891,22,0,0,1
6,1551,1,1,4,3,0,2,3,6,12557194,33,0,1,0
3,831,1,1,3,3,1,4,2,6,10170170,17,0,0,1
3,1196,1,1,3,1,0,3,2,4,13221862,10,1,0,0
1,1589,2,2,4,4,0,3,3,3,7604363,41,0,1,0
6,1874,2,1,5,5,1,4,3,5,15148240,28,0,1,0
7,1867,2,1,5,4,1,2,1,5,21610323,33,1,0,0
7,1909,2,1,5,1,1,4,1,4,21650915,15,1,0,0
2,672,1,1,2,3,0,2,1,1,4630081,19,0,0,1
6,1997,2,1,5,2,0,2,3,5,22962065,24,1,0,0
6,1700,1,1,4,3,0,2,3,5,13956736,23,0,0,1
5,1934,3,2,5,3,1,4,2,4,17140096,21,1,0,0
6,1716,1,1,4,1,0,4,3,4,19878998,5,1,0,0
3,736,1,1,2,5,0,4,1,4,9188148,32,1,0,0
4,1505,2,1,4,4,0,4,2,3,8610100,39,0,0,1
2,689,1,1,2,4,1,1,2,2,7265803,5,0,0,1
3,862,1,1,3,3,0,3,1,5,7460507,39,0,0,1
1,1320,1,1,3,5,1,2,1,4,8186022,28,0,0,1
5,2300,4,2,6,3,0,4,3,4,13123849,16,0,0,1
4,1697,2,1,4,4,0,1,3,2,9029490,35,0,0,1
5,2178,3,2,5,1,0,2,3,5,11518089,11,0,1,0
3,1229,2,1,4,5,0,2,3,5,10602400,5,0,1,0
7,1549,1,1,4,4,0,1,2,4,17370938,44,1,0,0
4,1911,3,2,5,4,0,2,2,1,8349395,7,0,1,0
6,1654,1,1,4,1,0,1,2,6,13043162,39,0,0,1
3,1224,2,1,4,2,0,3,2,6,9982752,24,0,1,0
1,927,1,1,3,2,0,3,1,1,5904408,25,1,0,0
3,1166,1,1,3,5,0,4,3,6,15443272,14,1,0,0
2,900,1,1,3,5,1,3,2,5,10259915,13,0,1,0
7,1924,2,1,5,4,0,1,2,4,14490276,5,0,0,1
4,1527,2,1,4,3,0,2,2,2,12365200,16,1,0,0
4,1773,2,1,4,3,0,1,2,2,8240334,16,0,1,0
5,2187,3,2,5,3,1,2,3,4,18711016,18,1,0,0
4,1574,2,1,4,3,1,4,2,4,14314642,48,1,0,0
5,2235,4,2,6,2,1,3,2,5,19297924,13,1,0,0
3,776,1,1,2,2,1,4,3,5,12098445,17,1,0,0
2,1030,1,1,3,4,1,3,2,5,14380670,25,1,0,0
3,791,1,1,2,3,1,1,1,6,9141054,5,0,0,1
6,1600,1,1,4,5,0,2,2,5,18834836,35,1,0,0
3,1270,2,1,4,2,0,3,2,4,8830036,19,0,1,0
3,1150,1,1,3,3,0,3,2,4,9255825,15,0,0,1
5,2369,4,2,6,4,1,2,2,6,20875295,28,1,0,0
6,1814,2,1,5,2,1,4,1,5,21360690,23,1,0,0
7,1925,2,1,5,5,0,1,3,6,23534529,15,1,0,0
1,1217,1,1,3,5,1,2,1,1,6030024,5,0,1,0
6,1668,1,1,4,3,0,1,2,4,11392178,21,0,1,0
4,1668,2,1,4,1,1,4,3,4,10721416,51,0,0,1
1,1435,2,2,4,3,1,2,2,3,11375276,40,1,0,0
2,762,1,1,2,5,0,1,2,4,7619002,36,0,0,1
4,1816,3,2,5,4,0,3,2,3,9895169,26,0,0,1
3,1255,2,1,4,5,0,1,3,6,10611423,37,0,1,0
5,2011,3,2,5,5,1,4,3,5,13457409,28,0,0,1
4,1874,3,2,5,1,1,4,1,2,14788932,26,1,0,0
4,1743,2,1,4,4,0,3,2,1,13160562,18,1,0,0
6,1545,1,1,4,5,1,3,1,6,19848749,22,1,0,0
3,782,1,1,2,2,1,3,2,6,12388322,8,1,0,0
1,1349,2,2,4,3,1,4,2,1,7441052,5,0,0,1
5,2443,4,2,6,4,0,4,2,5,12415419,20,0,1,0
5,1696,2,1,4,4,1,3,2,4,10273110,16,0,1,0
4,1727,2,1,4,5,0,3,3,2,13998859,50,1,0,0
3,813,1,1,3,5,1,1,3,6,9854795,33,0,1,0
6,1998,2,1,5,3,1,4,1,5,23476321,6,1,0,0
5,1961,3,2,5,4,1,2,2,6,13184493,16,0,0,1
5,2298,4,2,6,4,0,3,2,6,13401640,29,0,0,1
1,1544,2,2,4,5,0,4,3,6,14552409,11,1,0,0
6,1930,2,1,5,1,0,3,1,6,21440207,19,1,0,0
2,642,1,1,2,3,1,3,3,4,8454118,10,0,1,0
3,1066,1,1,3,2,0,4,1,4,11575230,19,1,0,0
6,1673,1,1,4,5,1,1,3,6,15393926,40,0,0,1
6,1829,2,1,5,2,1,3,1,6,13809842,34,0,1,0
1,616,1,1,2,3,0,1,3,4,7111748,30,1,0,0
2,713,1,1,2,5,0,3,3,3,7469926,37,0,0,1
3,838,1,1,3,3,0,3,3,5,8715055,25,0,0,1
4,1804,3,2,5,1,1,4,1,3,15119515,9,1,0,0
6,1840,2,1,5,4,1,1,1,5,14299783,29,0,0,1
2,876,1,1,3,5,1,1,1,3,8294846,17,0,0,1
1,1213,1,1,3,2,0,2,2,4,6986571,35,0,0,1
4,1541,2,1,4,2,0,4,1,1,5830822,45,0,1,0
1,1401,2,2,4,5,0,4,2,5,8461168,41,0,1,0
4,1637,2,1,4,1,0,3,2,3,9078924,18,0,0,1
3,1299,2,1,4,4,1,3,3,6,12319008,4,0,1,0
1,1160,1,1,3,2,0,3,2,5,10030128,43,1,0,0
3,770,1,1,2,1,1,2,2,6,8925994,12,0,1,0
1,1496,2,2,4,4,1,4,2,6,10318133,22,0,1,0
3,911,1,1,3,1,1,1,2,4,8769214,14,0,0,1
7,1763,1,1,4,1,1,4,2,4,12657942,32,0,1,0
3,858,1,1,3,3,1,1,3,4,9217410,19,0,0,1
4,1943,3,2,5,3,0,1,3,3,15832291,29,1,0,0
4,1920,3,2,5,5,0,2,1,3,9270771,52,0,0,1
1,672,1,1,2,4,1,3,1,4,5944040,18,0,1,0
3,912,1,1,3,4,1,2,3,5,10321347,7,0,0,1
1,584,1,1,2,1,1,4,1,2,5339689,45,1,0,0
5,2222,4,2,6,1,1,4,3,5,19643910,6,1,0,0
6,1939,2,1,5,4,1,1,1,5,22343040,29,1,0,0
1,1420,2,2,4,1,0,3,3,2,7403795,7,0,0,1
6,1993,2,1,5,2,1,1,2,5,14199523,36,0,1,0
7,1818,2,1,5,2,1,3,1,6,13851385,28,0,1,0
1,1459,2,2,4,1,1,4,2,1,10047353,50,1,0,0
4,1889,3,2,5,4,1,3,2,1,9406405,20,0,1,0
3,1155,1,1,3,3,1,3,1,6,10224803,18,0,1,0
6,1707,1,1,4,5,1,4,3,4,21215220,25,1,0,0
2,896,1,1,3,4,0,2,3,1,6506316,16,0,1,0
4,1972,3,2,5,2,0,3,1,6,10745349,14,0,1,0
4,1506,2,1,4,2,1,4,1,4,8628630,41,0,1,0
3,868,1,1,3,3,1,1,3,5,8885312,38,0,1,0
6,1661,1,1,4,5,1,3,1,4,19675497,18,1,0,0
3,962,1,1,3,5,1,2,2,4,12890794,15,1,0,0
5,1609,2,1,4,1,1,2,3,6,11910925,22,0,0,1
3,1250,2,1,4,2,1,3,3,4,10696986,5,0,1,0
6,1796,1,1,4,3,1,3,3,4,14586896,45,0,0,1
1,909,1,1,3,2,0,2,2,4,6171924,27,0,0,1
4,1930,3,2,5,5,0,1,3,6,12458060,44,0,0,1
6,2000,2,1,5,3,0,2,3,4,22062106,23,1,0,0
2,949,1,1,3,2,1,3,1,1,6951441,28,0,0,1
6,1639,1,1,4,3,0,3,3,4,18569776,40,1,0,0
3,923,1,1,3,4,1,1,1,5,8027324,39,0,1,0
1,502,1,1,2,4,0,2,2,3,5653218,18,1,0,0
4,1511,2,1,4,4,1,1,3,5,10919578,16,0,1,0
2,873,1,1,3,3,1,2,2,5,13207519,12,1,0,0
5,2155,3,2,5,4,0,4,3,5,11800789,24,0,1,0
2,647,1,1,2,5,1,2,2,3,7478209,16,0,1,0
3,934,1,1,3,3,1,3,1,6,9668950,21,0,0,1
5,2251,4,2,6,5,1,4,2,6,13797844,26,0,1,0
1,670,1,1,2,5,1,1,1,2,4752189,20,0,1,0
1,1343,2,2,4,2,0,1,1,1,8047685,36,1,0,0
3,1021,1,1,3,4,1,3,1,5,12983253,18,1,0,0
1,882,1,1,2,1,0,3,1,2,5839184,48,1,0,0
4,1573,2,1,4,5,0,2,1,4,8473977,20,0,1,0
6,1979,2,1,5,4,0,3,1,4,21092715,20,1,0,0
7,1926,2,1,5,4,0,4,1,6,21868203,31,1,0,0
1,1347,2,2,4,1,0,3,1,5,6775562,50,0,1,0
7,1760,1,1,4,2,1,1,2,4,20207596,29,1,0,0
5,1776,2,1,4,5,1,3,2,4,16003065,24,1,0,0
3,1037,1,1,3,2,1,3,2,6,10444577,12,0,1,0
1,1365,2,2,4,2,1,4,2,2,8201398,6,0,0,1
1,1179,1,1,3,4,0,3,1,6,10714802,14,1,0,0
6,1514,1,1,4,1,1,1,2,4,12661011,9,0,0,1
3,1103,1,1,3,1,1,3,1,6,14071578,11,1,0,0
3,878,1,1,3,2,0,3,3,6,9318879,36,0,0,1
6,1571,1,1,4,4,0,1,2,5,18174476,34,1,0,0
4,1502,2,1,4,2,0,1,2,3,7818735,53,0,0,1
4,1737,2,1,4,4,0,3,1,1,8134317,7,0,0,1
1,1252,1,1,3,3,1,1,3,6,10508256,10,0,0,1
1,1584,2,2,4,5,1,2,2,1,7460040,28,0,1,0
6,1658,1,1,4,2,0,1,2,6,13049067,42,0,0,1
6,1833,2,1,5,2,1,1,3,6,23088741,29,1,0,0
3,1057,1,1,3,2,1,3,3,6,10604615,33,0,1,0
1,871,1,1,2,4,0,1,1,6,6893840,19,0,0,1
3,844,1,1,3,5,0,2,1,5,7999152,19,0,0,1
6,1741,1,1,4,5,0,3,3,6,21630078,33,1,0,0
5,2497,4,2,6,4,1,4,3,5,15114904,22,0,0,1
1,1265,1,1,3,3,0,3,1,5,7274137,11,0,1,0
6,1769,1,1,4,5,1,1,3,6,16215259,22,0,0,1
7,1902,2,1,5,4,1,3,1,4,14331637,28,0,0,1
5,1895,3,2,5,3,0,2,3,6,17127334,22,1,0,0
5,1531,2,1,4,1,1,4,3,4,14678995,17,1,0,0
4,1838,3,2,5,5,0,1,3,3,10095390,53,0,0,1
2,1288,2,2,4,3,0,4,3,5,11099671,13,0,1,0
6,1738,1,1,4,1,0,4,2,6,13786334,42,0,0,1
1,1010,1,1,3,4,1,2,1,1,7174123,43,1,0,0
2,909,1,1,3,3,0,4,2,1,10243837,7,1,0,0
4,1635,2,1,4,5,1,1,1,4,14487130,35,1,0,0
1,744,1,1,2,5,0,2,3,3,5576340,48,0,0,1
1,945,1,1,3,5,0,2,2,2,5188050,18,0,1,0
3,1063,1,1,3,3,1,1,3,6,10384903,31,0,1,0
6,1823,2,1,5,4,0,2,1,5,19982115,43,1,0,0
5,1358,2,1,4,3,0,2,3,5,9864834,14,0,0,1
4,1870,3,2,5,5,0,4,3,1,8953358,29,0,1,0
3,1207,2,1,4,3,0,4,2,4,9286513,33,0,0,1
6,1892,2,1,5,2,0,4,1,4,13815341,5,0,0,1
4,1857,3,2,5,3,0,4,3,4,11200329,31,0,0,1
2,1296,2,2,4,3,1,4,1,6,12269035,27,0,0,1
3,1012,1,1,3,3,1,3,2,4,8681788,27,0,1,0
3,733,1,1,2,5,0,4,3,4,7612644,23,0,1,0
1,1224,1,1,3,1,1,4,2,6,12235845,35,1,0,0
4,1587,2,1,4,4,0,1,2,2,7708388,53,0,0,1
3,858,1,1,3,4,0,1,2,6,9005768,18,0,0,1
3,830,1,1,3,3,1,3,2,6,12386993,39,1,0,0
4,1665,2,1,4,1,0,3,1,4,7885207,44,0,1,0
2,1003,1,1,3,5,1,1,3,2,12986299,26,1,0,0
3,867,1,1,3,4,1,1,2,6,9862388,28,0,0,1
3,1081,1,1,3,2,1,4,3,5,11388547,4,0,0,1
4,1976,3,2,5,3,1,1,1,4,16079908,49,1,0,0
3,1118,1,1,3,5,0,4,3,4,9018507,37,0,1,0
1,1283,1,1,3,4,0,3,3,5,8757701,34,0,0,1
3,889,1,1,3,4,1,3,2,4,12054702,23,1,0,0
5,2236,4,2,6,4,1,2,2,5,13498485,25,0,0,1
5,2113,3,2,5,1,0,3,3,4,16983984,17,1,0,0
7,1843,2,1,5,5,0,1,3,5,21746240,33,1,0,0
5,1795,3,2,5,3,1,3,2,5,12178744,10,0,0,1
2,1070,1,1,3,2,0,2,2,4,8166685,33,0,1,0
7,1545,1,1,4,2,0,4,1,5,17579780,31,1,0,0
4,1700,2,1,4,4,1,1,1,5,15244529,22,1,0,0
7,1511,1,1,4,3,0,2,3,5,13223959,10,0,0,1
3,1104,1,1,3,1,0,2,1,5,8637949,14,0,0,1
2,771,1,1,2,5,0,4,1,6,8751428,5,0,1,0
5,1605,2,1,4,4,1,2,2,5,11660702,8,0,0,1
6,1558,1,1,4,2,1,3,1,4,12559828,11,0,0,1
5,1550,2,1,4,4,0,3,2,5,9447505,7,0,1,0
3,853,1,1,3,4,1,3,1,5,11707135,17,1,0,0
2,948,1,1,3,3,1,4,3,1,7534183,39,0,1,0
1,942,1,1,3,4,1,2,3,1,5571095,41,0,1,0
3,1102,1,1,3,4,0,3,2,5,8792911,28,0,1,0
3,823,1,1,3,2,1,3,2,4,8056669,13,0,1,0
7,1792,1,1,4,4,1,2,2,6,15683379,18,0,0,1
3,871,1,1,3,4,1,1,2,5,9162161,31,0,0,1
4,1644,2,1,4,5,1,4,1,1,8275042,23,0,1,0
3,1081,1,1,3,2,1,2,2,4,9201816,10,0,1,0
5,1759,2,1,4,3,0,2,3,6,10891403,18,0,1,0
6,1611,1,1,4,2,1,3,3,6,14995874,28,0,0,1
3,1138,1,1,3,3,1,3,3,4,10443635,27,0,0,1
6,1886,2,1,5,1,1,1,1,4,20688076,18,1,0,0
5,2207,3,2,5,2,0,2,3,4,10874436,25,0,1,0
5,1678,2,1,4,2,0,4,2,4,14218987,24,1,0,0
3,886,1,1,3,5,1,2,3,6,13929377,17,1,0,0
6,1691,1,1,4,3,0,2,2,4,19020636,23,1,0,0
2,1278,2,2,4,4,0,4,3,6,12303434,24,0,0,1
7,1835,2,1,5,1,1,1,1,6,22207706,11,1,0,0
6,1827,2,1,5,5,0,1,3,4,12696020,44,0,1,0
1,922,1,1,3,1,1,2,2,1,7053470,42,1,0,0
3,1207,2,1,4,5,0,2,1,6,14142441,31,1,0,0
3,870,1,1,3,2,1,2,1,6,8455278,33,0,1,0
4,1651,2,1,4,2,0,4,1,1,7379321,19,0,0,1
2,846,1,1,3,2,0,2,2,1,8821520,28,1,0,0
3,1085,1,1,3,3,0,2,2,6,13139940,38,1,0,0
3,1166,1,1,3,5,1,4,2,5,15451576,13,1,0,0
2,601,1,1,2,2,0,2,2,4,6356804,18,0,1,0
1,711,1,1,2,3,0,3,2,3,4406566,47,0,1,0
3,1005,1,1,3,3,1,2,1,4,8878064,9,0,0,1
4,1554,2,1,4,3,0,1,3,3,8861271,12,0,1,0
1,1245,1,1,3,5,1,3,1,5,11663236,28,1,0,0
4,1783,2,1,4,5,1,4,2,5,12465264,28,0,0,1
3,909,1,1,3,3,0,3,2,5,8334553,5,0,1,0
3,1214,2,1,4,2,0,3,2,4,13405221,27,1,0,0
4,1743,2,1,4,5,1,2,3,1,9768075,44,0,0,1
3,1035,1,1,3,1,0,1,3,6,13870927,4,1,0,0
7,1848,2,1,5,3,1,4,3,5,14873108,16,0,1,0
4,1880,3,2,5,3,1,1,2,3,15918197,31,1,0,0
7,1790,1,1,4,2,1,2,1,6,14497156,39,0,0,1
3,862,1,1,3,3,1,2,3,6,13865573,4,1,0,0
3,927,1,1,3,4,0,2,2,5,11780425,15,1,0,0
3,1088,1,1,3,1,0,2,2,4,7781522,19,0,1,0
1,1362,2,2,4,1,0,3,1,6,7865989,25,0,1,0
7,1754,1,1,4,3,1,3,3,4,14793008,28,0,0,1
3,1097,1,1,3,4,0,4,2,6,9761243,15,0,1,0
2,1295,2,2,4,1,0,1,3,1,7836409,18,0,1,0
4,1607,2,1,4,2,1,4,2,5,15800527,21,1,0,0
1,1606,2,2,4,5,1,1,3,1,8110424,17,0,1,0
1,1291,1,1,3,2,1,2,1,6,8630870,24,0,1,0
5,1418,2,1,4,1,1,4,3,4,9934606,11,0,1,0
5,1317,1,1,3,4,0,2,3,4,12276162,20,1,0,0
6,1832,2,1,5,4,0,1,3,5,21493450,21,1,0,0
2,993,1,1,3,2,1,1,3,1,7520936,22,0,1,0
2,1153,1,1,3,4,0,4,3,5,10187897,22,0,1,0
3,724,1,1,2,5,1,4,2,4,8414758,4,0,1,0
5,1582,2,1,4,2,1,2,2,5,10409495,11,0,1,0
1,1115,1,1,3,3,0,1,1,5,9711456,13,1,0,0
2,1112,1,1,3,2,0,2,2,1,6398655,33,0,1,0
1,1678,2,2,4,5,1,3,1,2,7400850,45,0,1,0
1,806,1,1,2,1,1,4,1,1,5730988,50,1,0,0
4,1503,2,1,4,3,0,4,1,4,12754275,33,1,0,0
5,2346,4,2,6,3,1,2,3,5,13506041,14,0,1,0
1,839,1,1,2,2,0,3,2,2,6637052,33,1,0,0
3,760,1,1,2,3,0,3,3,6,8890272,5,0,1,0
1,1506,2,2,4,4,1,2,1,2,10377882,42,1,0,0
4,1640,2,1,4,2,1,3,3,4,10414172,28,0,1,0
1,896,1,1,3,2,1,2,2,4,7426850,30,0,0,1
1,1409,2,2,4,2,1,2,2,4,9285873,8,0,0,1
5,1633,2,1,4,4,0,3,2,5,10268667,28,0,0,1
3,1139,1,1,3,5,1,3,2,5,15135059,15,1,0,0
3,1101,1,1,3,5,1,2,1,6,14323103,35,1,0,0
5,2396,4,2,6,1,1,2,2,6,13542784,19,0,1,0
3,1119,1,1,3,2,1,3,3,6,10677630,36,0,1,0
6,1857,2,1,5,5,1,4,2,6,16354006,29,0,0,1
7,1886,2,1,5,4,1,4,3,4,14608404,14,0,1,0
4,1692,2,1,4,4,0,4,3,5,10583699,23,0,1,0
4,1655,2,1,4,1,1,1,1,4,14491520,9,1,0,0
1,622,1,1,2,4,1,1,2,4,6383972,8,0,1,0
4,1647,2,1,4,4,0,1,1,3,7175806,40,0,1,0
2,1239,2,2,4,5,0,1,1,5,10409531,11,0,0,1
5,1471,2,1,4,4,1,2,3,6,11861669,13,0,0,1
5,1505,2,1,4,2,1,2,2,5,10585946,26,0,0,1
3,916,1,1,3,4,1,1,2,5,9157080,38,0,0,1
2,693,1,1,2,3,0,2,3,2,6560131,20,0,0,1
4,1852,3,2,5,4,0,3,1,3,8095385,45,0,1,0
3,1191,1,1,3,1,1,2,2,4,14330470,7,1,0,0
3,1061,1,1,3,4,1,1,2,6,10466959,38,0,0,1
5,2493,4,2,6,2,0,2,2,4,12906125,10,0,0,1
3,1015,1,1,3,3,0,2,2,4,7840967,10,0,1,0
5,1911,3,2,5,2,0,4,2,6,11145164,18,0,1,0
3,1287,2,1,4,4,0,3,3,5,10374971,13,0,1,0
1,1576,2,2,4,4,1,1,2,6,10233982,15,0,1,0
3,840,1,1,3,1,0,1,3,6,8982350,21,0,0,1
4,1626,2,1,4,1,1,2,1,4,9469010,38,0,0,1
3,1262,2,1,4,3,0,4,2,4,13769717,38,1,0,0
3,1261,2,1,4,5,1,3,3,5,11512374,21,0,1,0
3,1015,1,1,3,2,0,2,3,5,9535657,17,0,0,1
3,1195,1,1,3,3,1,4,2,5,14749669,37,1,0,0
3,800,1,1,2,2,1,1,2,4,8333178,14,0,0,1
4,1873,3,2,5,3,1,1,1,5,16192081,39,1,0,0
5,2207,3,2,5,1,0,4,3,4,11394328,15,0,1,0
4,1732,2,1,4,3,0,3,2,4,14681154,36,1,0,0
3,961,1,1,3,4,1,2,2,5,13155662,19,1,0,0
4,1986,3,2,5,1,0,4,1,6,10868144,54,0,0,1
6,1823,2,1,5,1,1,1,3,5,15170959,24,0,0,1
3,830,1,1,3,1,0,2,1,4,6666847,22,0,0,1
3,724,1,1,2,4,1,4,2,4,11003223,4,1,0,0
3,1007,1,1,3,4,0,2,1,4,7807049,20,0,0,1
4,1875,3,2,5,3,0,2,1,5,15860792,19,1,0,0
2,1150,1,1,3,2,0,1,1,3,12162194,12,1,0,0
4,1693,2,1,4,5,1,2,1,1,13486781,22,1,0,0
4,1538,2,1,4,2,0,2,2,2,7172949,34,0,1,0
6,1993,2,1,5,5,0,4,3,6,24200534,19,1,0,0
2,926,1,1,3,3,0,3,2,6,12840237,38,1,0,0
6,1994,2,1,5,1,1,3,3,6,15874569,12,0,1,0
3,1061,1,1,3,2,0,4,3,5,9842501,26,0,0,1
6,1803,2,1,5,5,1,2,2,4,13456279,26,0,1,0
4,1664,2,1,4,2,1,4,2,3,14856973,15,1,0,0
2,978,1,1,3,2,0,2,1,4,7054893,25,0,1,0
7,1914,2,1,5,1,1,1,1,6,14092933,16,0,1,0
4,1668,2,1,4,4,0,3,2,3,9531862,22,0,0,1
2,1205,2,2,4,2,0,2,2,5,14893508,6,1,0,0
1,685,1,1,2,2,0,3,3,4,5972482,20,0,1,0
5,2088,3,2,5,4,0,4,3,5,11613473,27,0,1,0
3,1014,1,1,3,5,1,2,2,6,11139589,13,0,0,1
3,806,1,1,3,2,1,2,3,4,8097835,34,0,1,0
4,1545,2,1,4,2,1,1,3,3,10139180,22,0,0,1
3,1045,1,1,3,2,0,3,3,6,14061684,11,1,0,0
7,1951,2,1,5,4,1,1,1,4,14187558,43,0,0,1
1,898,1,1,3,5,0,4,1,3,5386313,34,0,0,1
5,2339,4,2,6,2,1,3,3,4,19846483,14,1,0,0
5,2379,4,2,6,4,0,2,2,6,12550934,21,0,1,0
1,1692,2,2,4,1,1,2,3,5,10425221,9,0,1,0
5,2352,4,2,6,2,1,3,3,6,15254662,17,0,0,1
3,1114,1,1,3,2,1,3,3,5,10157047,34,0,1,0
6,1890,2,1,5,3,1,3,3,4,13972322,40,0,1,0
5,2363,4,2,6,4,0,4,2,5,12149759,23,0,1,0
4,1527,2,1,4,2,0,4,1,4,12707216,32,1,0,0
5,2193,3,2,5,5,1,2,2,6,14274473,24,0,0,1
2,1206,2,2,4,2,1,3,1,3,9828254,7,0,0,1
3,728,1,1,2,1,1,1,3,4,8006430,14,0,1,0
3,1231,2,1,4,2,1,2,1,5,9864515,13,0,1,0
4,1735,2,1,4,3,1,2,2,4,15765189,24,1,0,0
1,1266,1,1,3,1,1,2,1,4,7291209,22,0,1,0
4,1977,3,2,5,4,0,1,1,3,8228532,52,0,1,0
7,1915,2,1,5,2,1,1,1,6,14030020,28,0,1,0
3,1295,2,1,4,1,1,2,3,6,12061750,35,0,0,1
3,749,1,1,2,3,0,2,1,5,9973637,5,1,0,0
7,1884,2,1,5,3,1,1,1,4,21543051,11,1,0,0
5,1361,2,1,4,3,1,2,3,5,11275771,5,0,0,1
5,1934,3,2,5,2,0,3,3,6,11603347,23,0,1,0
3,1055,1,1,3,3,1,4,2,6,10503899,27,0,1,0
3,851,1,1,3,3,1,1,3,6,10679003,5,0,0,1
3,1118,1,1,3,1,1,3,1,4,8423495,20,0,1,0
1,1451,2,2,4,1,0,2,1,3,5813646,39,0,1,0
5,2470,4,2,6,2,0,4,2,5,12190861,25,0,1,0
3,935,1,1,3,1,0,4,1,5,11554043,6,1,0,0
5,2500,4,2,6,3,0,3,2,6,12804076,30,0,1,0
6,1984,2,1,5,1,0,2,3,4,21769558,34,1,0,0
6,1818,2,1,5,5,0,4,3,6,15716841,26,0,0,1
4,1741,2,1,4,5,0,3,1,6,11529822,5,0,0,1
3,1065,1,1,3,5,0,3,2,5,9193086,37,0,0,1
3,858,1,1,3,5,0,2,3,5,12130986,14,1,0,0
3,702,1,1,2,3,0,4,2,4,6733468,17,0,1,0
1,613,1,1,2,4,0,4,3,1,4244506,17,0,1,0
6,1896,2,1,5,4,0,4,2,5,21760263,28,1,0,0
1,833,1,1,2,4,0,4,1,1,3489289,43,0,0,1
